mainUnitKey	landUnitKey	caste	category	class	uiGroup	parentGroup	useVanillaParentGroup	numMen	numEngines	numMounts	useHitpointsInCampaign	primaryMissileWeapon	primaryAmmo	arUnitCategory	manEntity	unitSet
singe_emp_griffon_knight	singe_emp_griffon_knight	monstrous_cavalry	war_beast	cav_shk	flying_monstrous_cavalry	cavalry_chariots	true	4	0	4	false		0			jar_unit_set_cavalry_chariots
singe_emp_pegasus_knights	singe_emp_pegasus_knights	monstrous_cavalry	cavalry	cav_mel	cavalry_flying	cavalry_chariots	true	20	0	20	false		0			jar_unit_set_cavalry_chariots
singe_kho_cult_blades	singe_kho_cult_blades	melee_infantry	inf_melee	inf_mel	infantry_axe	infantry	true	120	0	0	false		0			jar_unit_set_infantry
singe_kho_cult_reavers	singe_kho_cult_reavers	melee_cavalry	war_beast	cav_mel	cavalry	cavalry_chariots	true	60	0	60	false		0			jar_unit_set_cavalry_chariots
singe_kho_cult_hunters	singe_kho_cult_hunters	missile_infantry	inf_ranged	inf_mis	wh_dlc08_nor_hunters_javelin	missile_infantry	true	90	0	0	false	wh3_dlc20_chs_marauder_horsemen_mkho_throwing_axe	12			jar_unit_set_infantry
singe_kho_exalted_doggo	singe_kho_exalted_doggo	war_beast	inf_melee	spcl	war_beast	monster_beasts	true	1	0	0	true		0			jar_unit_set_single_entities
singe_kho_flesh_seekers	singe_kho_flesh_seekers	monstrous_cavalry	war_beast	cav_mel	cavalry_wolf	cavalry_chariots	true	45	0	45	false		0	melee		jar_unit_set_cavalry_chariots
singe_kho_blood_throne	singe_kho_blood_throne	chariot	war_beast	chariot	magic_chariot	artillery_war_machines	true	1	0	1	true		0	melee		jar_unit_set_artillery_war_machines
singe_hef_dragonguard	singe_hef_dragonguard	melee_infantry	inf_melee	inf_mel	infantry_sword	infantry	true	100	0	0	false		0			jar_unit_set_infantry
singe_hef_watchsisters	singe_hef_watchsisters	missile_infantry	cavalry	cav_mis	missile_cavalry_bow	missile_cavalry_chariots	true	60	0	60	false	sisterwatch_bow	18			jar_unit_set_cavalry_chariots
singe_hef_swordsmen	singe_hef_swordsmen	melee_infantry	inf_melee	inf_mel	infantry_sword	infantry	true	120	0	0	false		0			jar_unit_set_infantry
singe_hef_maidenguard	singe_hef_maidenguard	melee_infantry	inf_melee	inf_mel	infantry_spear	infantry	true	100	0	0	false		0			jar_unit_set_infantry
