mainUnitKey	landUnitKey	caste	category	class	uiGroup	parentGroup	useVanillaParentGroup	numMen	numEngines	numMounts	useHitpointsInCampaign	primaryMissileWeapon	primaryAmmo	arUnitCategory	manEntity	unitSet
damned_knights_errant_2	damned_knights_errant_2	melee_cavalry	cavalry	cav_shk	shock_cavalry	cavalry_chariots	true	75	0	75	false		0			jar_unit_set_cavalry_chariots
damned_knights_of_the_realm	damned_knights_of_the_realm	melee_cavalry	cavalry	cav_shk	shock_cavalry	cavalry_chariots	true	75	0	75	false		0			jar_unit_set_cavalry_chariots
damned_questing_knights_0	damned_questing_knights_0	melee_cavalry	cavalry	cav_shk	cavalry	cavalry_chariots	true	75	0	75	false		0			jar_unit_set_cavalry_chariots
cst_undead_ogre	cst_undead_ogre	monstrous_infantry	inf_melee	inf_mel	wh3_main_ogr_monstrous_great_weapons	infantry	true	30	0	0	false		0			jar_unit_set_infantry
sir_baldrin_reliquae	sir_baldrin_reliquae	melee_infantry	inf_melee	spcl	wh_dlc07_brt_grail_relique	infantry	true	1	0	0	true		0		large	jar_unit_set_single_entities
le_grande_knights	le_grande_knights	melee_cavalry	cavalry	cav_shk	knights_of_grande	cavalry_chariots	true	60	0	60	false		0			jar_unit_set_cavalry_chariots
braconniers	braconniers	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	90	0	0	false	braconnier_bows	20			jar_unit_set_infantry
braconnier_horsemen	braconnier_horsemen	missile_cavalry	war_beast	cav_mis	missile_cavalry_bow	missile_cavalry_chariots	true	60	0	60	false	mounted_braconnier_bows	18			jar_unit_set_cavalry_chariots
jacometta_knights	jacometta_knights	monstrous_cavalry	war_beast	cav_shk	monstrous_shock_cavalry	cavalry_chariots	true	7	0	6	false		0			jar_unit_set_cavalry_chariots
hef_honour_guard	hef_honour_guard	melee_infantry	inf_melee	inf_mis	infantry_sword_great	infantry	true	60	0	0	false		0			jar_unit_set_infantry
hef_laurelorn_spears	hef_laurelorn_spears	melee_infantry	inf_melee	inf_mel	infantry_spear	infantry	true	120	0	0	false		0			jar_unit_set_infantry
hef_eonir_stags	hef_eonir_stags	melee_cavalry	cavalry	cav_shk	shock_cavalry	cavalry_chariots	true	60	0	60	false		0			jar_unit_set_cavalry_chariots
hef_free_company	hef_free_company	missile_infantry	inf_ranged	inf_mis	missile_infantry_pistol	missile_infantry	true	120	0	0	false	wh_dlc04_emp_free_company_pistol	18			jar_unit_set_infantry
seafarers	seafarers	missile_infantry	inf_ranged	inf_mis	missile_infantry_pistol	missile_infantry	true	100	0	0	false	wh_dlc04_emp_free_company_pistol	20			jar_unit_set_infantry
mother_flame	mother_flame	melee_cavalry	inf_melee	inf_mel	wh2_main_hef_phoenix_fire	monster_beasts	true	1	0	0	false		0			jar_unit_set_single_entities
phoenix_riders	phoenix_riders	war_beast	war_beast	cav_mel	wh2_main_hef_phoenix_fire	monster_beasts	true	5	0	5	false		0		small	jar_unit_set_cavalry_chariots
nor_shieldman	nor_shieldman	melee_infantry	inf_melee	inf_mel	infantry_spear	infantry	true	130	0	0	false		0			jar_unit_set_infantry
baerson_warrior	baerson_warrior	melee_infantry	inf_melee	inf_mel	infantry_axe_dual	infantry	true	100	0	0	false		0			jar_unit_set_infantry
nor_champions_khorne	nor_champions_khorne	melee_infantry	inf_melee	inf_mel	infantry_axe_dual	infantry	true	100	0	0	false		0			jar_unit_set_infantry
nur_nurgle_devotees	nur_nurgle_devotees	melee_infantry	inf_melee	inf_mel	wh_dlc04_emp_flagelllents	infantry	true	120	0	0	false		0			jar_unit_set_infantry
nur_lepers	nur_lepers	melee_infantry	inf_melee	inf_mel	wh_dlc04_emp_flagelllents	infantry	true	160	0	0	false		0			jar_unit_set_infantry
children_of_doom	children_of_doom	melee_infantry	inf_melee	inf_mel	children_of_doom	infantry	true	100	0	0	false		0			jar_unit_set_infantry
ruin_trolls	ruin_trolls	monstrous_infantry	inf_melee	inf_mel	monstrous_infantry	monster_beasts	true	16	0	0	false		0		large	jar_unit_set_infantry
nur_pox_bowmen	nur_pox_bowmen	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	90	0	0	false	wh_dlc07_brt_longbow_pox	22			jar_unit_set_infantry
