mainUnitKey	landUnitKey	caste	category	class	uiGroup	parentGroup	useVanillaParentGroup	numMen	numEngines	numMounts	useHitpointsInCampaign	primaryMissileWeapon	primaryAmmo	arUnitCategory	unitSet
wh2_dlc14_def_cav_scourgerunner_chariot_0	wh2_dlc14_def_cav_scourgerunner_chariot_0	chariot	war_machine	chariot	missile_chariot	missile_cavalry_chariots	true	12	4	2	false	wh2_dlc14_def_harpoon_scourgerunner_chariot	48	skirmish	jar_unit_set_cavalry_chariots
wh2_dlc14_def_cav_scourgerunner_chariot_ror_0	wh2_dlc14_def_cav_scourgerunner_chariot_ror_0	chariot	war_machine	chariot	missile_chariot	missile_cavalry_chariots	true	12	4	2	false	wh2_dlc14_def_harpoon_scourgerunner_chariot_ror	48	skirmish	jar_unit_set_cavalry_chariots
wh2_dlc14_def_mon_bloodwrack_medusa_0	wh2_dlc14_def_mon_bloodwrack_medusa_0	monster	inf_melee	inf_mel	wh2_dlc14_def_monster_medusa	missile_monster_beasts	true	1	0	0	true	wh2_dlc14_def_medusa_gaze	150	archer	jar_unit_set_single_entities
wh2_dlc14_def_mon_bloodwrack_medusa_ror_0	wh2_dlc14_def_mon_bloodwrack_medusa_ror_0	monster	inf_melee	inf_mel	wh2_dlc14_def_monster_medusa	missile_monster_beasts	true	1	0	0	true	wh2_dlc14_def_medusa_gaze	150	archer	jar_unit_set_single_entities
wh2_dlc14_def_veh_bloodwrack_shrine_0	wh2_dlc14_def_veh_bloodwrack_shrine_0	warmachine	war_machine	chariot	magic_chariot	artillery_war_machines	true	3	1	0	true	wh2_dlc14_def_medusa_gaze	175	archer	jar_unit_set_artillery_war_machines
wh2_dlc14_skv_inf_poison_wind_mortar_0	wh2_dlc14_skv_inf_poison_wind_mortar_0	missile_infantry	inf_ranged	inf_mis	wh2_dlc14_skv_weapon_team_poisoned_wind_mortar	missile_infantry	true	12	0	0	false	wh2_dlc14_skv_poison_wind_mortar	14	artillery	jar_unit_set_infantry
wh2_dlc14_skv_inf_poison_wind_mortar_ror_0	wh2_dlc14_skv_inf_poison_wind_mortar_ror_0	missile_infantry	inf_ranged	inf_mis	wh2_dlc14_skv_weapon_team_death_globe_mortar	missile_infantry	true	12	0	0	false	wh2_dlc14_skv_poison_wind_mortar_ror	14	artillery	jar_unit_set_infantry
wh2_dlc15_grn_cav_forest_goblin_spider_riders_waaagh_0	wh2_dlc15_grn_cav_forest_goblin_spider_riders_waaagh_0	missile_cavalry	cavalry	cav_mis	missile_cavalry_bow_spider	missile_cavalry_chariots	true	60	0	60	false	wh2_dlc15_grn_goblin_arrow_fire_lava_spider_mounted	20	skirmish	jar_unit_set_cavalry_chariots
wh2_dlc15_grn_mon_rogue_idol_ror_0	wh2_dlc15_grn_mon_rogue_idol_ror_0	monster	inf_melee	inf_mel	wh2_dlc15_rogue_idol_ror	monster_beasts	true	1	0	0	true	wh2_dlc15_rogue_idol_ror	10	artillery	jar_unit_set_single_entities
wh2_dlc15_grn_veh_snotling_pump_wagon_0	wh2_dlc15_grn_veh_snotling_pump_wagon_0	chariot	war_machine	chariot	wh2_dlc15_snotling_pump_wagon	artillery_war_machines	true	24	12	0	false		20	melee	jar_unit_set_artillery_war_machines
wh2_dlc15_grn_veh_snotling_pump_wagon_flappas_0	wh2_dlc15_grn_veh_snotling_pump_wagon_flappas_0	chariot	war_machine	chariot	wh2_dlc15_snotling_pump_wagon_flappa	artillery_war_machines	true	24	12	0	false		20	melee	jar_unit_set_artillery_war_machines
wh2_dlc15_grn_veh_snotling_pump_wagon_roller_0	wh2_dlc15_grn_veh_snotling_pump_wagon_roller_0	chariot	war_machine	chariot	wh2_dlc15_snotling_pump_wagon_roller	artillery_war_machines	true	24	12	0	false		20	melee	jar_unit_set_artillery_war_machines
wh2_dlc15_grn_veh_snotling_pump_wagon_ror_0	wh2_dlc15_grn_veh_snotling_pump_wagon_ror_0	chariot	war_machine	chariot	wh2_dlc15_snotling_pump_wagon	artillery_war_machines	true	24	12	0	false		30	melee	jar_unit_set_artillery_war_machines
wh2_dlc15_hef_inf_archers_ror_0	wh2_dlc15_hef_inf_archers_ror_0	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	90	0	0	false	wh2_dlc15_hef_longbow_arrow_flaming	24	archer	jar_unit_set_infantry
wh2_dlc15_hef_inf_mistwalkers_sentinels_0	wh2_dlc15_hef_inf_mistwalkers_sentinels_0	missile_infantry	inf_ranged	inf_mis	wh2_dlc15_hef_mistwalkers_hybrid	missile_infantry	true	80	0	0	false	wh2_dlc15_hef_longbow_arrow_sentinel	22	archer	jar_unit_set_infantry
wh2_dlc15_hef_inf_mistwalkers_skyhawks_0	wh2_dlc15_hef_inf_mistwalkers_skyhawks_0	missile_infantry	inf_ranged	inf_mis	wh2_dlc15_hef_close_quarters_missile_infantry	missile_infantry	true	60	0	0	false	wh2_dlc15_hef_longbow_arrow_skyhawks	13	archer	jar_unit_set_infantry
wh2_dlc15_hef_inf_mistwalkers_spireguard_0	wh2_dlc15_hef_inf_mistwalkers_spireguard_0	missile_infantry	inf_ranged	inf_mis	wh2_dlc15_hef_mistwalkers_hybrid	missile_infantry	true	80	0	0	false	wh2_dlc15_hef_longbow_arrow_spireguard	45	archer	jar_unit_set_infantry
wh2_dlc17_bst_inf_centigors_ror_1	wh2_dlc17_bst_inf_centigors_ror_1	melee_cavalry	inf_ranged	inf_mis	wh_dlc03_bst_centigor_missile	missile_cavalry_chariots	true	60	0	0	false	wh2_dlc17_bst_centigor_throwing_axe_ror	14	skirmish	jar_unit_set_cavalry_chariots
wh2_dlc17_lzd_inf_chameleon_stalkers_0	wh2_dlc17_lzd_inf_chameleon_stalkers_0	missile_infantry	inf_melee	inf_mel	wh2_dlc17_chameleon_stalkers	infantry	true	90	0	0	false	wh2_dlc17_lzd_blowpipe_chamelon_stalkers	2	skirmish	jar_unit_set_infantry
wh2_dlc17_lzd_inf_chameleon_stalkers_0_blessed	wh2_dlc17_lzd_inf_chameleon_stalkers_0_blessed	missile_infantry	inf_melee	inf_mel	wh2_dlc17_chameleon_stalkers	infantry	true	32	0	0	false	wh2_dlc17_lzd_blowpipe_chamelon_stalkers_blessed	4	skirmish	jar_unit_set_infantry
wh2_dlc17_lzd_mon_troglodon_0	wh2_dlc17_lzd_mon_troglodon_0	monster	inf_melee	inf_mel	wh2_dlc17_lzd_troglodon	missile_monster_beasts	true	1	0	0	true	wh2_dlc17_lzd_troglodon_spit	20	archer	jar_unit_set_single_entities
wh2_dlc17_lzd_mon_troglodon_ror_0	wh2_dlc17_lzd_mon_troglodon_ror_0	monster	inf_melee	inf_mel	wh2_dlc17_lzd_troglodon	missile_monster_beasts	true	1	0	0	true	wh2_dlc17_lzd_troglodon_spit	20	archer	jar_unit_set_single_entities
wh2_main_def_art_reaper_bolt_thrower	wh2_main_def_art_reaper_bolt_thrower	warmachine	artillery	art_fld	wh_dlc06_bolt_thrower	artillery_war_machines	true	32	4	0	false		24	artillery	jar_unit_set_artillery_war_machines
wh2_main_def_cav_cold_one_chariot	wh2_main_def_cav_cold_one_chariot	chariot	war_machine	chariot	missile_chariot	missile_cavalry_chariots	true	12	4	2	false	wh2_main_def_crossbow_bolt_chariot	48	skirmish	jar_unit_set_cavalry_chariots
wh2_main_def_cav_dark_riders_2	wh2_main_def_cav_dark_riders_2	missile_cavalry	cavalry	cav_mis	missile_cavalry_bow	missile_cavalry_chariots	true	60	0	60	false	wh2_main_def_repeater_crossbow_horse	16	skirmish	jar_unit_set_cavalry_chariots
wh2_main_def_inf_black_ark_corsairs_1	wh2_main_def_inf_black_ark_corsairs_1	missile_infantry	inf_ranged	inf_mis	wh2_main_def_missile_infantry_handbow	missile_infantry	true	100	0	0	false	wh2_main_def_handbow_bolt	16	archer	jar_unit_set_infantry
wh2_main_def_inf_darkshards_0	wh2_main_def_inf_darkshards_0	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	90	0	0	false	wh2_main_def_repeater_crossbow	18	archer	jar_unit_set_infantry
wh2_main_def_inf_darkshards_1	wh2_main_def_inf_darkshards_1	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	90	0	0	false	wh2_main_def_repeater_crossbow	18	archer	jar_unit_set_infantry
wh2_main_def_inf_shades_0	wh2_main_def_inf_shades_0	missile_infantry	inf_ranged	inf_mis	wh2_main_def_missile_infantry_bow_shades	missile_infantry	true	80	0	0	false	wh2_main_def_repeater_crossbow_shades	18	archer	jar_unit_set_infantry
wh2_main_def_inf_shades_1	wh2_main_def_inf_shades_1	missile_infantry	inf_ranged	inf_mis	wh2_main_def_missile_infantry_bow_shades_dual_weapons	missile_infantry	true	80	0	0	false	wh2_main_def_repeater_crossbow_shades	18	archer	jar_unit_set_infantry
wh2_main_def_inf_shades_2	wh2_main_def_inf_shades_2	missile_infantry	inf_ranged	inf_mis	wh2_main_def_missile_infantry_bow_shades_great_weapons	missile_infantry	true	80	0	0	false	wh2_main_def_repeater_crossbow_shades	18	archer	jar_unit_set_infantry
wh2_main_hef_art_eagle_claw_bolt_thrower	wh2_main_hef_art_eagle_claw_bolt_thrower	warmachine	artillery	art_fld	wh_dlc06_bolt_thrower	artillery_war_machines	true	32	4	0	false		24	artillery	jar_unit_set_artillery_war_machines
wh2_main_hef_cav_ellyrian_reavers_1	wh2_main_hef_cav_ellyrian_reavers_1	missile_cavalry	cavalry	cav_mis	missile_cavalry_bow	missile_cavalry_chariots	true	60	0	60	false	wh2_main_hef_bow_arrow_rider	18	skirmish	jar_unit_set_cavalry_chariots
wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_cav_tiranoc_chariot	chariot	war_machine	chariot	missile_chariot	missile_cavalry_chariots	true	12	4	2	false	wh2_main_hef_longbow_arrow_tiranoc_chariot	150	skirmish	jar_unit_set_cavalry_chariots
wh2_main_hef_inf_archers_0	wh2_main_hef_inf_archers_0	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	90	0	0	false	wh2_main_hef_longbow_arrow	24	archer	jar_unit_set_infantry
wh2_main_hef_inf_archers_1	wh2_main_hef_inf_archers_1	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	90	0	0	false	wh2_main_hef_longbow_arrow	24	archer	jar_unit_set_infantry
wh2_main_hef_inf_gate_guard	wh2_main_hef_inf_gate_guard	melee_infantry	inf_ranged	inf_mis	wh2_main_hef_missile_infantry_bow_spear	missile_infantry	true	90	0	0	false	wh2_main_hef_longbow_arrow	22	archer	jar_unit_set_infantry
wh2_main_hef_inf_lothern_sea_guard_0	wh2_main_hef_inf_lothern_sea_guard_0	missile_infantry	inf_ranged	inf_mis	wh2_main_hef_missile_infantry_bow_spear	missile_infantry	true	90	0	0	false	wh2_main_hef_sea_guard_bow	22	archer	jar_unit_set_infantry
wh2_main_hef_inf_lothern_sea_guard_1	wh2_main_hef_inf_lothern_sea_guard_1	missile_infantry	inf_ranged	inf_mis	wh2_main_hef_missile_infantry_bow_spear	missile_infantry	true	90	0	0	false	wh2_main_hef_sea_guard_bow	22	archer	jar_unit_set_infantry
wh2_main_lzd_cav_terradon_riders_0	wh2_main_lzd_cav_terradon_riders_0	monster	cavalry	cav_mis	wh2_main_lzd_terradon	missile_monster_beasts	true	10	0	10	false	wh2_main_lzd_javelin_terradon	26	skirmish	jar_unit_set_monstrous
wh2_main_lzd_cav_terradon_riders_0_blessed	wh2_main_lzd_cav_terradon_riders_0_blessed	monster	cavalry	cav_mis	wh2_main_lzd_terradon	missile_monster_beasts	true	10	0	10	false	wh2_main_lzd_javelin_terradon	26	skirmish	jar_unit_set_monstrous
wh2_main_lzd_cav_terradon_riders_1	wh2_main_lzd_cav_terradon_riders_1	monster	cavalry	cav_mis	wh2_main_lzd_terradon	missile_monster_beasts	true	10	0	10	false	wh2_main_lzd_fireleech_bola_terradon	22	skirmish	jar_unit_set_monstrous
wh2_main_lzd_cav_terradon_riders_blessed_1	wh2_main_lzd_cav_terradon_riders_blessed_1	monster	cavalry	cav_mis	wh2_main_lzd_terradon	missile_monster_beasts	true	10	0	10	false	wh2_main_lzd_fireleech_bola_terradon	44	skirmish	jar_unit_set_monstrous
wh2_main_lzd_inf_chameleon_skinks_0	wh2_main_lzd_inf_chameleon_skinks_0	missile_infantry	inf_ranged	inf_mis	wh2_main_lzd_missile_infantry_blowpipe	missile_infantry	true	90	0	0	false	wh2_main_lzd_blowpipe_chamelon_skinks	26	skirmish	jar_unit_set_infantry
wh2_main_lzd_inf_chameleon_skinks_blessed_0	wh2_main_lzd_inf_chameleon_skinks_blessed_0	missile_infantry	inf_ranged	inf_mis	wh2_main_lzd_missile_infantry_blowpipe	missile_infantry	true	90	0	0	false	wh2_main_lzd_blowpipe_chamelon_skinks_blessed	30	skirmish	jar_unit_set_infantry
wh2_main_lzd_inf_skink_cohort_1	wh2_main_lzd_inf_skink_cohort_1	missile_infantry	inf_ranged	inf_mis	wh2_main_missile_infantry_javelin	missile_infantry	true	160	0	0	false	wh2_main_lzd_javelin	3	archer	jar_unit_set_infantry
wh2_main_lzd_inf_skink_cohort_1_blessed	wh2_main_lzd_inf_skink_cohort_1_blessed	missile_infantry	inf_ranged	inf_mis	wh2_main_missile_infantry_javelin	missile_infantry	true	160	0	0	false	wh2_main_lzd_javelin_blessed	6	archer	jar_unit_set_infantry
wh2_main_lzd_inf_skink_skirmishers_0	wh2_main_lzd_inf_skink_skirmishers_0	missile_infantry	inf_ranged	inf_mis	wh2_main_lzd_missile_infantry_blowpipe	missile_infantry	true	120	0	0	false	wh2_main_lzd_blowpipe	26	skirmish	jar_unit_set_infantry
wh2_main_lzd_inf_skink_skirmishers_blessed_0	wh2_main_lzd_inf_skink_skirmishers_blessed_0	missile_infantry	inf_ranged	inf_mis	wh2_main_lzd_missile_infantry_blowpipe	missile_infantry	true	120	0	0	false	wh2_main_lzd_blowpipe	26	skirmish	jar_unit_set_infantry
wh2_main_lzd_mon_ancient_stegadon	wh2_main_lzd_mon_ancient_stegadon	monster	war_beast	inf_mel	wh2_dlc17_lzd_ancient_stegadon	missile_monster_beasts	true	5	0	1	true	wh2_main_lzd_mon_stegadon_blowpipe	80	artillery	jar_unit_set_single_entities
wh2_main_lzd_mon_ancient_stegadon_blessed	wh2_main_lzd_mon_ancient_stegadon_blessed	monster	war_beast	inf_mel	wh2_dlc17_lzd_ancient_stegadon	missile_monster_beasts	true	5	0	1	true	wh2_main_lzd_mon_stegadon_giant_blowpipe_blessed	80	artillery	jar_unit_set_single_entities
wh2_main_lzd_mon_bastiladon_1	wh2_main_lzd_mon_bastiladon_1	monster	war_beast	inf_mel	wh2_dlc17_lzd_bastiladon_healing	monster_beasts	true	4	0	1	true		70	melee	jar_unit_set_single_entities
wh2_main_lzd_mon_bastiladon_2	wh2_main_lzd_mon_bastiladon_2	monster	war_beast	inf_mis	wh2_dlc17_lzd_bastiladon_engine	missile_monster_beasts	true	4	0	1	true	wh2_main_lzd_bastiladon_solar_engine	20	artillery	jar_unit_set_single_entities
wh2_main_lzd_mon_bastiladon_blessed_2	wh2_main_lzd_mon_bastiladon_blessed_2	monster	war_beast	inf_mis	wh2_dlc17_lzd_bastiladon_engine	missile_monster_beasts	true	4	0	1	true	wh2_main_lzd_bastiladon_solar_engine_blessed	20	artillery	jar_unit_set_single_entities
wh2_main_lzd_mon_stegadon_1	wh2_main_lzd_mon_stegadon_1	monster	war_beast	inf_mis	wh2_dlc17_lzd_stegadon	missile_monster_beasts	true	5	0	1	true	wh2_main_lzd_mon_stegadon_crossbow	22	artillery	jar_unit_set_single_entities
wh2_main_lzd_mon_stegadon_blessed_1	wh2_main_lzd_mon_stegadon_blessed_1	monster	war_beast	inf_mis	wh2_dlc17_lzd_stegadon	missile_monster_beasts	true	5	0	1	true	wh2_main_lzd_mon_stegadon_crossbow_blessed	44	artillery	jar_unit_set_single_entities
wh2_main_skv_art_plagueclaw_catapult	wh2_main_skv_art_plagueclaw_catapult	warmachine	artillery	art_fld	catapult	artillery_war_machines	true	56	4	0	false		22	artillery	jar_unit_set_artillery_war_machines
wh2_main_skv_art_warp_lightning_cannon	wh2_main_skv_art_warp_lightning_cannon	warmachine	artillery	art_fld	artillery_cannon	artillery_war_machines	true	56	4	0	false		22	artillery	jar_unit_set_artillery_war_machines
wh2_main_skv_inf_death_globe_bombardiers	wh2_main_skv_inf_death_globe_bombardiers	missile_infantry	inf_ranged	inf_mis	wh2_main_skv_missile_infantry_globe_death	missile_infantry	true	48	0	0	false	wh2_main_skv_death_globe	18	archer	jar_unit_set_infantry
wh2_main_skv_inf_gutter_runner_slingers_0	wh2_main_skv_inf_gutter_runner_slingers_0	missile_infantry	inf_ranged	inf_mis	wh2_main_missile_infantry_sling	missile_infantry	true	120	0	0	false	wh2_main_skv_sling_gutter_runners	24	skirmish	jar_unit_set_infantry
wh2_main_skv_inf_gutter_runner_slingers_1	wh2_main_skv_inf_gutter_runner_slingers_1	missile_infantry	inf_ranged	inf_mis	wh2_main_missile_infantry_sling	missile_infantry	true	120	0	0	false	wh2_main_skv_sling_gutter_runners_poison	24	skirmish	jar_unit_set_infantry
wh2_main_skv_inf_gutter_runners_0	wh2_main_skv_inf_gutter_runners_0	missile_infantry	inf_ranged	inf_mis	wh2_main_skv_missile_infantry_throwing_star	missile_infantry	true	120	0	0	false	wh2_main_skv_throwing_star_gutter_runners	12	skirmish	jar_unit_set_infantry
wh2_main_skv_inf_gutter_runners_1	wh2_main_skv_inf_gutter_runners_1	missile_infantry	inf_ranged	inf_mis	wh2_main_skv_missile_infantry_throwing_star	missile_infantry	true	120	0	0	false	wh2_main_skv_throwing_star_gutter_runners_poison	12	skirmish	jar_unit_set_infantry
wh2_main_skv_inf_night_runners_0	wh2_main_skv_inf_night_runners_0	missile_infantry	inf_ranged	inf_mis	wh2_main_skv_missile_infantry_throwing_star	missile_infantry	true	120	0	0	false	wh2_main_skv_throwing_stars	10	skirmish	jar_unit_set_infantry
wh2_main_skv_inf_night_runners_1	wh2_main_skv_inf_night_runners_1	missile_infantry	inf_ranged	inf_mis	wh2_main_missile_infantry_sling	missile_infantry	true	120	0	0	false	wh2_main_skv_sling_night_runners	22	skirmish	jar_unit_set_infantry
wh2_main_skv_inf_poison_wind_globadiers	wh2_main_skv_inf_poison_wind_globadiers	missile_infantry	inf_ranged	inf_mis	wh2_main_skv_missile_infantry_globe	missile_infantry	true	48	0	0	false	wh2_main_skv_poison_wind_globe	18	archer	jar_unit_set_infantry
wh2_main_skv_inf_skavenslave_slingers_0	wh2_main_skv_inf_skavenslave_slingers_0	missile_infantry	inf_ranged	inf_mis	wh2_main_missile_infantry_sling	missile_infantry	true	140	0	0	false	wh2_main_skv_sling	22	archer	jar_unit_set_infantry
wh2_main_skv_inf_warpfire_thrower	wh2_main_skv_inf_warpfire_thrower	missile_infantry	inf_ranged	inf_mis	wh2_dlc14_skv_weapon_team_warpfire	missile_infantry	true	32	0	0	false	wh2_main_skv_warpfire	72	archer	jar_unit_set_infantry
wh2_main_skv_veh_doomwheel	wh2_main_skv_veh_doomwheel	warmachine	war_machine	chariot	wh2_main_skv_doomwheel	artillery_war_machines	true	25	1	0	true		52	melee	jar_unit_set_artillery_war_machines
wh2_pro06_tmb_mon_bone_giant_0	wh2_pro06_tmb_mon_bone_giant_0	monster	inf_ranged	inf_mis	wh2_dlc10_tmb_bone_giant	missile_monster_beasts	true	1	0	0	true	wh2_dlc10_tmb_bone_giant_bow	20	artillery	jar_unit_set_single_entities
wh3_dlc20_chs_cav_marauder_horsemen_mkho_throwing_axes	wh3_dlc20_chs_cav_marauder_horsemen_mkho_throwing_axes	missile_cavalry	war_beast	cav_mis	missile_cavalry_axe	missile_cavalry_chariots	true	60	0	60	false	wh3_dlc20_chs_marauder_horsemen_mkho_throwing_axe	12	skirmish	jar_unit_set_cavalry_chariots
wh3_dlc20_chs_cav_marauder_horsemen_mnur_throwing_axes	wh3_dlc20_chs_cav_marauder_horsemen_mnur_throwing_axes	missile_cavalry	war_beast	cav_mis	missile_cavalry_axe	missile_cavalry_chariots	true	60	0	60	false	wh3_dlc20_chs_marauder_horsemen_mnur_throwing_axe	12	skirmish	jar_unit_set_cavalry_chariots
wh3_dlc20_chs_cav_marauder_horsemen_msla_javelins	wh3_dlc20_chs_cav_marauder_horsemen_msla_javelins	melee_cavalry	war_beast	cav_mis	missile_cavalry_javelin	missile_cavalry_chariots	true	60	0	60	false	wh3_dlc20_chs_marauder_horsemen_msla_javelin	16	skirmish	jar_unit_set_cavalry_chariots
wh3_dlc20_chs_cav_marauder_horsemen_mtze_javelins	wh3_dlc20_chs_cav_marauder_horsemen_mtze_javelins	missile_cavalry	war_beast	cav_mis	missile_cavalry_javelin	missile_cavalry_chariots	true	60	0	60	false	wh3_dlc20_chs_marauder_horsemen_mtze_javelin	16	skirmish	jar_unit_set_cavalry_chariots
wh3_dlc23_chd_cav_bull_centaurs_dual_axe_ror	wh3_dlc23_chd_cav_bull_centaurs_dual_axe_ror	melee_cavalry	inf_melee	inf_mel	chd_bull_centaurs_dual_axes	cavalry_chariots	true	16	0	0	false	wh3_dlc23_chd_bull_centaur_throwing_axe_ror	10	skirmish	jar_unit_set_cavalry_chariots
wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_bows	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_bows	melee_cavalry	cavalry	cav_mis	missile_cavalry_bow_wolf	missile_cavalry_chariots	true	60	0	60	false	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_bow	20	skirmish	jar_unit_set_cavalry_chariots
wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_ror	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_ror	melee_cavalry	cavalry	cav_mis	chd_cavalry_wolf_spear_bow	missile_cavalry_chariots	true	60	0	60	false	wh3_dlc23_chd_cav_hobgoblin_wolf_raiders_bow_ror	20	skirmish	jar_unit_set_cavalry_chariots
wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses	missile_infantry	inf_ranged	inf_mis	chd_blunderbuss_axe	missile_infantry	true	80	0	0	false	wh3_chd_blunderbuss_bullet	30	archer	jar_unit_set_infantry
wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses_ror	wh3_dlc23_chd_inf_chaos_dwarf_blunderbusses_ror	missile_infantry	inf_ranged	inf_mis	chd_blunderbuss_great_weapons	missile_infantry	true	80	0	0	false	wh3_dlc23_chd_blunderbuss_bullet_ror	30	archer	jar_unit_set_infantry
wh3_dlc23_chd_inf_chaos_dwarf_warriors_ror	wh3_dlc23_chd_inf_chaos_dwarf_warriors_ror	melee_infantry	inf_melee	inf_mel	infantry_axe	infantry	true	100	0	0	false	wh3_dlc23_chd_naptha_bombs	2	archer	jar_unit_set_infantry
wh3_dlc23_chd_inf_hobgoblin_archers	wh3_dlc23_chd_inf_hobgoblin_archers	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	120	0	0	false	wh3_dlc23_chd_hobgoblin_bow	24	archer	jar_unit_set_infantry
wh3_dlc23_chd_inf_hobgoblin_sneaky_gits	wh3_dlc23_chd_inf_hobgoblin_sneaky_gits	melee_infantry	inf_melee	inf_mel	infantry_dual_sword_goblin	infantry	true	120	0	0	false	wh3_dlc23_chd_hobgoblin_throwing_knife	3	archer	jar_unit_set_infantry
wh3_dlc23_chd_inf_infernal_guard_fireglaives	wh3_dlc23_chd_inf_infernal_guard_fireglaives	missile_infantry	inf_ranged	inf_mis	chd_fireglaive	missile_infantry	true	80	0	0	false	wh3_dlc23_chd_infernal_guard_fireglaive	30	archer	jar_unit_set_infantry
wh3_dlc23_chd_inf_infernal_ironsworn	wh3_dlc23_chd_inf_infernal_ironsworn	melee_infantry	inf_melee	inf_mel	infantry_axe_magical	infantry	true	100	0	0	false	wh3_dlc23_chd_naptha_bombs	2	archer	jar_unit_set_infantry
wh3_dlc23_chd_veh_deathshrieker_rocket_launcher	wh3_dlc23_chd_veh_deathshrieker_rocket_launcher	warmachine	war_machine	chariot	chd_deathshrieker	artillery_war_machines	true	1	1	0	true	wh3_dlc23_chd_veh_deathshrieker_rocket_primary	25	artillery	jar_unit_set_artillery_war_machines
wh3_dlc23_chd_veh_dreadquake_mortar	wh3_dlc23_chd_veh_dreadquake_mortar	warmachine	war_machine	chariot	chd_dreadquake	artillery_war_machines	true	2	1	1	true	wh3_dlc23_chd_veh_dreadquake_mortar_shell_primary	15	artillery	jar_unit_set_artillery_war_machines
wh3_dlc23_chd_veh_iron_daemon	wh3_dlc23_chd_veh_iron_daemon	warmachine	war_machine	chariot	chd_iron_daemon	artillery_war_machines	true	5	1	1	true	wh3_dlc23_chd_veh_iron_daemon_cannonade_primary	40	artillery	jar_unit_set_artillery_war_machines
wh3_dlc23_chd_veh_iron_daemon_1dreadquake	wh3_dlc23_chd_veh_iron_daemon_1dreadquake	warmachine	war_machine	chariot	chd_iron_daemon	artillery_war_machines	true	8	1	1	true	wh3_dlc23_chd_veh_dreadquake_mortar_shell_primary	15	artillery	jar_unit_set_artillery_war_machines
wh3_dlc23_chd_veh_iron_daemon_ror	wh3_dlc23_chd_veh_iron_daemon_ror	warmachine	war_machine	chariot	chd_iron_daemon	artillery_war_machines	true	5	1	1	true	wh3_dlc23_chd_veh_iron_daemon_flame_cannon_primary	560	artillery	jar_unit_set_artillery_war_machines
wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake	wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake	warmachine	war_machine	chariot	chd_iron_daemon	artillery_war_machines	true	8	1	1	true	wh3_dlc23_chd_veh_dreadquake_mortar_shell_primary	15	artillery	jar_unit_set_artillery_war_machines
wh3_dlc23_chd_veh_magma_cannon	wh3_dlc23_chd_veh_magma_cannon	warmachine	war_machine	chariot	field_gun_flame	artillery_war_machines	true	1	1	0	true	wh3_dlc23_chd_veh_magma_cannon_ball_primary	25	artillery	jar_unit_set_artillery_war_machines
wh3_dlc23_chd_veh_skullcracker_1dreadquake	wh3_dlc23_chd_veh_skullcracker_1dreadquake	warmachine	war_machine	chariot	chd_skullcracker	artillery_war_machines	true	4	1	1	true	wh3_dlc23_chd_veh_dreadquake_mortar_shell_primary	15	artillery	jar_unit_set_artillery_war_machines
wh3_dlc24_cth_inf_dragon_guard_crossbowmen_ror	wh3_dlc24_cth_inf_dragon_guard_crossbowmen_ror	missile_infantry	inf_ranged	inf_mis	missile_infantry_crossbow	missile_infantry	true	80	0	0	false	wh3_dlc24_cth_dragon_crossbow_ror_bolt	44	archer	jar_unit_set_infantry
wh3_dlc24_ksl_inf_akshina_ambushers	wh3_dlc24_ksl_inf_akshina_ambushers	missile_infantry	inf_ranged	inf_mis	missile_infantry_crossbow	missile_infantry	true	90	0	0	false	wh3_dlc24_ksl_akshina_ambushers_crossbow	24	skirmish	jar_unit_set_infantry
wh3_dlc24_ksl_inf_akshina_ambushers_ror	wh3_dlc24_ksl_inf_akshina_ambushers_ror	missile_infantry	inf_ranged	inf_mis	missile_infantry_crossbow	missile_infantry	true	90	0	0	false	wh3_dlc24_ksl_akshina_ambushers_ror_bolt	24	skirmish	jar_unit_set_infantry
wh3_dlc24_ksl_inf_streltsi_ror	wh3_dlc24_ksl_inf_streltsi_ror	missile_infantry	inf_ranged	inf_mis	wh3_main_ksl_streltsi	missile_infantry	true	90	0	0	false	wh3_dlc24_ksl_streltsi_blunderbuss_ror	20	archer	jar_unit_set_infantry
