effect	icon	priority	icon_negative	category	is_positive_value_good
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-52	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-52	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-52	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-52	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-51	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-51	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-51	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-51	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-51	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-50	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-50	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-50	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-50	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-50	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-49	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-49	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-49	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-49	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-49	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-48	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-48	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-48	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-48	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-48	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-47	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-47	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-47	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-47	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-47	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-46	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-46	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-46	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-46	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-46	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-45	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-45	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-45	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-45	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-45	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-44	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-44	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-44	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-44	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-44	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-43	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-43	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-43	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-43	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-43	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-42	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-42	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-42	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-42	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-42	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-41	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-41	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-41	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-41	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-41	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-40	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-40	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-40	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-40	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-40	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-39	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-39	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-39	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-39	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-39	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-38	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-38	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-38	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-38	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-38	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-37	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-37	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-37	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-37	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-37	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-36	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-36	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-36	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-36	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-36	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-35	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-35	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-35	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-35	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-35	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-34	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-34	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-34	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-34	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-34	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-33	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-33	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-33	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-33	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-33	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-32	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-32	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-32	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-32	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-32	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-31	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-31	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-31	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-31	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-31	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-30	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-30	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-30	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-30	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-30	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-29	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-29	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-29	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-29	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-29	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-28	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-28	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-28	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-28	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-28	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-27	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-27	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-27	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-27	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-27	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-26	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-26	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-26	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-26	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-26	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-25	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-25	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-25	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-25	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-25	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-24	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-24	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-24	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-24	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-24	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-23	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-23	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-23	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-23	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-23	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-22	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-22	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-22	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-22	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-22	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-21	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-21	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-21	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-21	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-21	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-20	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-20	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-20	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-20	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-20	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-19	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-19	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-19	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-19	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-19	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-18	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-18	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-18	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-18	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-18	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-17	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-17	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-17	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-17	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-17	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-16	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-16	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-16	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-16	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-16	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-15	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-15	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-15	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-15	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-15	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-14	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-14	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-14	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-14	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-14	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-13	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-13	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-13	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-13	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-13	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-12	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-12	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-12	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-12	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-12	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-11	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-11	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-11	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-11	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-11	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-10	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-10	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-10	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-10	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-10	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-9	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-9	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-9	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-9	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-9	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-8	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-8	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-8	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-8	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-8	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-7	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-7	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-7	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-7	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-7	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-6	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-6	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-6	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-6	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-6	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-5	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-5	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-5	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__-5	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__-5	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__-4	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__-4	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__-4	general_ability.png	0	general_ability.png	campaign	true
