key	requires_effect_enabling	icon_name	overpower_option	type	video	uniqueness	is_unit_upgrade	is_hidden_in_ui	source_type	superseded_abilities_set	is_hidden_in_ui_for_enemy
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-64	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-63	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-63	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-63	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-63	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-63	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-62	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-62	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-62	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-62	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-62	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-61	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-61	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-61	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-61	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-61	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-60	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-60	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-60	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-60	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-60	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-59	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-59	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-59	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-59	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-59	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-58	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-58	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-58	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-58	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-58	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-57	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-57	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-57	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-57	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-57	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-56	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-56	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-56	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-56	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-56	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-55	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-55	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-55	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-55	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-55	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-54	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-54	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-54	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-54	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-54	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-53	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-53	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-53	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-53	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-53	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-52	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-52	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-52	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-52	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-52	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-51	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-51	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-51	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-51	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-51	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-50	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-50	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-50	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-50	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-50	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-49	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-49	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-49	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-49	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-49	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-48	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-48	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-48	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-48	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-48	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-47	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-47	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-47	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-47	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-47	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-46	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-46	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-46	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-46	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-46	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-45	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-45	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-45	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-45	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-45	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-44	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-44	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-44	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-44	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-44	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-43	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-43	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-43	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-43	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-43	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-42	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-42	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-42	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-42	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-42	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-41	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-41	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-41	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-41	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-41	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-40	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-40	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-40	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-40	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-40	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-39	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-39	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-39	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-39	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-39	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-38	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-38	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-38	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-38	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-38	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-37	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-37	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-37	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-37	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-37	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-36	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-36	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-36	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-36	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-36	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-35	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-35	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-35	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-35	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-35	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-34	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-34	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-34	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-34	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-34	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-33	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-33	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-33	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-33	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-33	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-32	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-32	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-32	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-32	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-32	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-31	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-31	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-31	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-31	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-31	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-30	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-30	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-30	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-30	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-30	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-29	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-29	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-29	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-29	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-29	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-28	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-28	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-28	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-28	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-28	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-27	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-27	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-27	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-27	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-27	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	false	passive		false
